nan
423.0
1071.0
710.0
85.0
800.0
1007.0
2071.0
161.0
2188.0
440.0
87.0
977.0
677.0
1422.0
2079.0
2176.0
2248.0
501.0
321.0
339.0
1407.0
2772.0
959.0
493.0
1876.0
2983.0
101.0
974.0
1071
0959
2071
0710
0321
0133
1469
2542
0339
1595
0011
0440
008
2422
1479
1612
2257
z00084
0800
0974
0500
1804
0087
1876
0257
3858.0
92.0
1545.0
925.0
1195.0
500.0
313.0
1657.0
822.0
906.0
1804.0
2792.0
1469.0
1925.0
2240.0
0088
1695
2522
1030
2997
3858
1007
0317
0092
1418
3764
0977
4807
2420
0925
0822
0537
z00027
1574
3285
1424
2188
2836
1577
2706
1341
0066
2217
0511
3340
2176
2993
0085
2047
1780
1342
247.0
2217.0
1461.0
1551.0
3761.0
1418.0
1342.0
2257.0
2364.0
2424.0
280.0
2482.0
317.0
1696.0
640.0
733.0
1479.0
770.0
