nan
36.00.2
43.11
80.10
95.22.1
41.20
47.11
84.11.35
01.11.1
84.23.4
79.11
47.73
43.21
55.90
68.32.1
46.11.3
36.00
16.10
85.11
47.1
43.22
47.25
68.20.2
02.10
86.10
69.10
69
35.30
42.21
85.21
43.12.3
49.3
56.10
66.19.4
71.20
02.20
43.99.6
71.12.46
68.1
35.13
01.46
45.11.1
68.32
86.90.4
84.11.21
36.00.1
35.30.14
64.92.1
56.1
01.41
45.20
47.19
85.14
84.24
32.91
90.02
46.21
75.0
47.82.1
43.99
47.9
68.20
10.13
16.10.1
23.19.2
47.2
84.11.3
68.32.2
43.12
47.25.12
01.1
33.12
46.73
10.71
47.11.2
46.71
10.72
71.12.41
38.1
71.11.1
85.41
28.12
49.41
56.30
47.21
31.01
75.00
46.32
46.39
10.51
82.99
63.11.1
46.49.33
47.8
95.29
60.10
86.23
41.2
75.11.32
91.01
49.4
47.99
85.42.1
29.10
05.1
74.20
78.20
37.00
01.11
47.25.1
94.20
22.23
55.1
47.11.1
73.20.1
64.19
46.49.3
56.3
42.11
46.42.11
71.1
46.38.23
46.90
47.5
71.11
96.04
16.23.1
56.29
45.31.2
49.41.1
46.77
64.92
91.04
43.32
96.09
47.76.1
01.61
91.02
81.22
01.50
70.22
46.38
10.91
77.39.11
14.31
25.11
16.23
46.75.1
46.3
47.71.1
96.02
46.75.2
93.29.9
35.30.3
46.49
45.32
09.10.9
68.10.21
46.44
52.29
46.34.23
10.82.2
46.69.9
47.30
23.70
47.62.2
46.31
31.0
62.02
46.38.21
33.13
47.71
01.4
47.52
47.43
68.10
78.10
46.39.2
61.10
46.34.2
56.10.3
13.92
93.11
58
01.47
46.73.6
47.24.1
85.22
69.20.1
43.39
38.32.3
43.31
72.19
46.19
46.73.1
46.4
46.43
46.46.2
46.51
22.29.2
25.61
46.14.1
45.11.2
20.20
25.62
46.46.1
64.91
47.41
71.12.3
74.11
95.11
45.1
28.92
85.23
46.69
20.11
46.73.4
28.21
46.46
68.20.1
71.20.4
85.42.9
50.10
46.69.4
71.12.12
03.1
43.13
68.31.1
46.33.1
62.0
46.72
01.62
27.12
55.30
49.50.1
95.2
46.71.2
17.21
23.6
62.09
46.43.2
47.29
46.49.49
90.03
38.32.2
46.62
46.74
46.71.1
46.43.1
47.64
42.22.3
49.41.2
68.31.51
47.65
45.20.1
64.92.2
22.21
32.12.5
64.99
10.5
35.30.1
46.17
35.30.4
46.34.1
62.01
47.78.3
46.45
84.11.5
85.13
23.61
86.21
19.20
47.24
49.39.11
52.21.22
61.10.1
16.23.2
45.3
47.7
43.3
06.10.1
01.22
71.20.9
81.29.9
43.2
35.22
46.32.3
58.13
18.12
86.90.9
18.1
68.31
10.13.1
46.13
01.49.2
46.42
24.4
68.3
68.31.5
68.31.11
47.22.3
46.7
47.53.3
43.29
47.77.2
73.11
84.13
90.04
95.1
71.12.4
71.12.6
35.12
46.2
46.48.2
16.10.2
51
68.10.12
45.31.1
69.20
35.14
52.11
51.21.2
46.32.2
45.21.1
47.78.9
68.31.12
28.93
46.38.22
35.1
14.13.2
05.10.2
43.91
46.1
32.30.9
47.51
86
85.41.9
96.0
08.99.32
36.0
46.66
88.10
18.11
93.2
88.99
71.12.2
84.11
08.11
72.20
47.59.1
10.89
03.2
66.19
94.99
27.4
85.12
47.59.2
22.2
50.40
46.69.5
69.20.2
80
24.10.4
87.90
27.40
84.30
58.11.3
46.17.1
31.09
84.11.4
71.12
61.10.9
53.10.2
47.22.2
46.71.4
47.75
20.10.1
64.9
02.30.11
47.25.11
84.11.8
85.42
96.01
14.12
46.9
55.20
17.11
47.22.1
27.51
59.11
35.30.5
84.25
01.13.6
93.19
47.91.2
47.78.1
52.24
38.32.5
68.2
11.07.1
47.52.72
47.75.1
96.03
47.71.4
47.78.6
55.10
47.29.3
71.12.61
37.0
47.52.7
10.51.3
71.12.45
01.19.1
79.1
94.9
43.99.7
45.20.2
43.99.4
47.23
07.29.41
03.12
46.6
26.60.1
01.13.1
01.43.1
52.48.23
35.11
71.20.3
28.3
64.11
46.73.3
87
32.12
42.99
09.10.4
64.92.6
58.11
49.31.2
82.19
71.20.8
73.1
24.41
23.32
84.12
74.10
59.14
46.18
71.12.62
10.11.1
46.17.3
47.54
65.30
10.85
11.05
16.21.1
46.75
46.65
25.2
47.19.2
46.18.1
01.13.3
90.01
28.30.3
16.29.1
46.36
46.38.1
16.1
95.22
28.49.4
10.8
93.29.2
45.2
49.31.21
20.16
94.11
64.92.7
22.22
38.32.59
84.23.13
46.69.1
52.22
11.07
10.41
92.62
33.14
25.1
78.30
49.10
52.10
52.23.11
28.99
35.3
52.11.2
52.22.1
46.74.2
77.11
58.11.1
85.30
47.91
46.34
47.22
47.78
43.33
71.12.53
10.61.3
10.39.2
42.91.2
74.84
46.21.19
47.71.3
43.34.1
43.99.1
52.23
46.38.2
10.52
56.10.1
14.13
45.11
52.10.3
33.15
60.24
47.71.5
43.99.5
46.76.1
77.32
70.32.1
02.30.12
14.19
46.32.1
47.24.21
51.55.12
90.04.3
47.24.2
49.31.22
26.51
46.31.12
71.12.1
28.14
52.21.24
08.9
47.59
78.1
47.29.39
10.39
50.20
46.21.11
24.51
68.10.1
10.41.2
46.51.1
02.40.1
30.20.4
63.21.22
77.39.27
71.2
18.14
51.70
95.12
47.26
46.17.23
24.52
17.29
46.49.4
10.73.1
11.03
65.12.9
49.32
61.10.4
01.11.2
51.18.27
74.20.1
23.63
63.91
45.4
86.90.1
74.12
46.73.7
14.39
33.20
94.91
47.79
81.29.1
14.13.22
18.13
46.72.23
49.31
46.49.43
23.70.2
47.82.2
65.12.2
52.22.2
40.30
52.2
70.20.2
14.20
47.51.1
74.30
11.02
84.25.1
71.20.7
38.32.54
01.6
05.10.16
71.12.7
10.81
01.13.51
47.52.73
17.1
46.38.25
47.25.2
46.61
46.41
90.00.3
81.21
23.19
84.11.12
84.23.32
74.40
24.53
49.50.21
46.18.91
10.11
01.19.2
52.24.1
46.12.1
47.23.2
45.20.3
11.0
24.10.2
20.51
26.51.7
29.10.5
32.99.9
46.31.11
71.12.5
25.93
46.47.3
35.30.11
71.12.13
28.99.9
46.36.2
16.29.14
77.39
64.11.12
72.1
46.49.41
68.31.52
25.99.29
47.62.1
49.20
46.47.1
47.59.3
70.10.1
22.19.3
52.21.2
01.5
01.70
46.22
28.22.42
10.51.1
20.30.1
33.2
10.1
01.42.1
51.39
65.23
46.69.2
77.39.1
41.10
71.20.1
46.18.99
28.25
32.5
26.51.6
46.74.3
46.36.1
94.12
46.33
05.10.14
32.50
08.12
10.61.4
20.3
20.1
46.13.2
84.11.22
81.30
84.23.12
66.12.2
63.11
52.12
46.11
33.16
92.1
38.32.4
51.46
46.34.21
22.19
47.74
84.11.34
28.13
43.34.2
25.99
47.52.1
02.1
46.41.1
47.23.1
71.20.5
25.73
77.29.9
28.30.89
32.30
52.25.12
30.11
23.14
84.11.11
46.72.2
16.24
46.63
49.20.9
24.46
49.39
13.99.9
58.19
46.52
46.44.1
24.5
46.69.8
24.54
43.99.9
10.3
28.1
