NaT
2016-01-13T00:00:00.000000000
2017-03-31T00:00:00.000000000
2017-10-18T00:00:00.000000000
2017-10-24T00:00:00.000000000
2017-11-09T00:00:00.000000000
2017-09-15T00:00:00.000000000
