NaT
2014-01-22T00:00:00.000000000
2015-12-10T00:00:00.000000000
2014-02-13T00:00:00.000000000
2016-04-08T00:00:00.000000000
2016-07-22T00:00:00.000000000
2016-04-28T00:00:00.000000000
2014-03-19T00:00:00.000000000
2015-12-25T00:00:00.000000000
2016-07-31T00:00:00.000000000
2016-07-02T00:00:00.000000000
2016-02-02T00:00:00.000000000
2016-10-19T00:00:00.000000000
2016-04-21T00:00:00.000000000
2017-07-11T00:00:00.000000000
2016-03-11T00:00:00.000000000
2016-11-25T00:00:00.000000000
2016-12-07T00:00:00.000000000
2017-03-07T00:00:00.000000000
2016-05-11T00:00:00.000000000
2016-05-13T00:00:00.000000000
2016-07-12T00:00:00.000000000
2017-03-29T00:00:00.000000000
2016-12-09T00:00:00.000000000
2017-03-05T00:00:00.000000000
2016-07-18T00:00:00.000000000
2016-06-29T00:00:00.000000000
2016-09-08T00:00:00.000000000
2016-11-09T00:00:00.000000000
2017-01-17T00:00:00.000000000
2016-08-25T00:00:00.000000000
2016-07-06T00:00:00.000000000
2015-11-23T00:00:00.000000000
2016-05-19T00:00:00.000000000
2016-01-20T00:00:00.000000000
2017-02-17T00:00:00.000000000
2017-01-23T00:00:00.000000000
2016-03-18T00:00:00.000000000
2016-07-20T00:00:00.000000000
2017-01-12T00:00:00.000000000
2016-06-08T00:00:00.000000000
2016-07-14T00:00:00.000000000
2016-04-15T00:00:00.000000000
2015-09-14T00:00:00.000000000
2017-03-02T00:00:00.000000000
2016-02-09T00:00:00.000000000
2016-03-20T00:00:00.000000000
2016-10-23T00:00:00.000000000
2017-03-26T00:00:00.000000000
2014-12-10T00:00:00.000000000
2014-08-12T00:00:00.000000000
2016-04-07T00:00:00.000000000
2017-03-03T00:00:00.000000000
2017-01-06T00:00:00.000000000
2016-12-23T00:00:00.000000000
2013-11-17T00:00:00.000000000
2015-06-04T00:00:00.000000000
2013-10-03T00:00:00.000000000
2017-02-10T00:00:00.000000000
2016-11-01T00:00:00.000000000
2017-02-16T00:00:00.000000000
2015-02-22T00:00:00.000000000
2013-08-30T00:00:00.000000000
2015-01-13T00:00:00.000000000
2016-05-25T00:00:00.000000000
2017-02-12T00:00:00.000000000
2016-05-05T00:00:00.000000000
2016-09-25T00:00:00.000000000
2015-10-27T00:00:00.000000000
2017-01-18T00:00:00.000000000
