nan
Тарифный модификатор Диадок: Тариф «Оптимальный» для ЮЛ на спецрежиме
Тарифный модификатор Диадок: Тариф «Бухгалтерия малого бизнеса»
100 документов
500 документов
Тарифный модификатор Диадок: Тариф «Общий»
Тарифный модификатор Диадок: Тариф «Оптимальный» для ЮЛ на общем режиме
Нестандартный тариф
Тарифный модификатор Диадок: Тариф «Оптимальный» для ИП на спецрежиме
Диадок в КЭ: Тариф «Максимальный» для ЮЛ на спецрежиме
5500 документов
Диадок в КЭ: Тариф «Максимальный» для ЮЛ на общем режиме (+РЗ)
1000 документов
2500 документов
200 документов
Тарифный модификатор Диадок: Тариф «ЮЛ Бюджетник»
Диадок
11000 документов
Диадок в КЭ: Тариф «Максимальный» для ЮЛ на спецрежиме (+РЗ)
Типовой модуль "Интеграция" на 1 год
Тарифный модификатор Диадок: Тариф «Оптимальный Плюс» для ЮЛ на общем режиме (+Норматив, РЗ)
Тарифный модификатор Диадок: Тариф «Оптимальный Плюс» для ЮЛ на спецрежиме (+Норматив)
1000 документов и модуль 1С
Тариф "Учреждения министерства образования"
Обслуживание в ДиаДок
Тарифный модификатор Диадок: Тариф «Оптимальный Плюс» для ЮЛ на спецрежиме (+Норматив, РЗ)
Диадок в КЭ: Тариф «Эксклюзивный Плюс» для ЮЛ на общем режиме (+Норматив, РЗ)
Электронный факторинг. 2.0
Тарифный модификатор Диадок: Тариф «Классический» для ЮЛ на спецрежиме
Диадок в КЭ: Тариф «Максимальный» для ЮЛ на общем режиме
Диадок в КЭ: Тариф «Максимальный» для ИП на спецрежиме (+РЗ)
Тарифный модификатор Диадок: Тариф «Персональный Плюс» для ЮЛ на общем режиме
